No.,Name,Gcorr[au],Hcorr[au],Ucorr[au],ZPE[au],TS[au],SPE[au]
597,PreTS_ZIHCJSQIKATFQM-UHFFFAOYSA-N,0.11274129,0.16235044679694965,0.16140623999999998,0.15028334,0.04960916,-845.288672656797
598,PreTS_JUHPHCVEAQXJOD-UHFFFAOYSA-N,0.11283358,0.16253470631704658,0.16159051,0.15044337,0.04970113,-845.289470376317
599,PreSm_MGMIIZOYSOQCJK-UHFFFAOYSA-N,0.21004075,0.2793371019929509,0.27839289,0.25818647,0.06929635,-784.496415431993
600,PreSm_QTRJIGPKQHYZEC-UHFFFAOYSA-N,0.14324238,0.19848423542697446,0.19754003,0.18387692,0.05524186,-497.141612015427
601,QCCNIJHWCOZFLE-UHFFFAOYSA-N,0.11964837,0.170635295935881,0.16969109,0.15779595,0.05098693,-1305.615825135936
602,PreTS_SQSAUPCWUUFBCZ-UHFFFAOYSA-N,0.14742467,0.20078649706601936,0.19984229,0.18666416,0.05336183,-517.252077047066
603,UBSWMFNHYJEQNG-UHFFFAOYSA-N,0.1641028,0.2199817150429908,0.21903751,0.20476165,0.05587892,-613.642447555043
604,RWULOHIZDLDVMO-UHFFFAOYSA-N,0.2192657,0.2750536190269486,0.27410941,0.26019267,0.05578792,-652.035140079027
605,PreTS_IUMHWFKUPNOFMP-UHFFFAOYSA-N,0.0999864,0.1533125825139905,0.15236837,0.1398522,0.05332617,-1304.895762582514
606,PreTS_KDMNKFSIXFQHIM-UHFFFAOYSA-N,0.13228925,0.18319625549401053,0.18225204,0.17017499,0.05090701,-420.913265015494
607,PreSm_QWHIEEUBKQWDBE-UHFFFAOYSA-N,0.2804161,0.3564612840029895,0.35551707000000005,0.33183884,0.07604518,-959.480863214003
608,ONSMWKPSNMDFNG-UHFFFAOYSA-N,0.0462331,0.09356804349795311,0.09262384,0.08289198,0.04733494,-1996.258815553498
609,SCYULBFZEHDVBN-UHFFFAOYSA-N,0.02917232,0.06359576807199119,0.06265156,0.05784327,0.03442345,-999.059908568072
610,PreSm_CCFQIMDQEDGESE-UHFFFAOYSA-N,0.19798589,0.25724420831988937,0.2563,0.2405156,0.05925832,-616.78808053832
611,PreTS_QHRUNPDAOWSIPC-UHFFFAOYSA-N,0.2525254,0.32510800534510054,0.3241638,0.3026475,0.07258261,-920.142954615345
612,PreSm_QUYMKXIXBJMIGU-UHFFFAOYSA-N,0.10915866,0.15934876133502485,0.15840455,0.14683114,0.0501901,-327.437891361335
613,PreTS_UPKYIMMMJJFKDG-UHFFFAOYSA-N,0.14588916,0.1998211968970054,0.19887699,0.18554124,0.05393204,-517.253561246897
614,PreTS_WSXNMKRIWQRMOI-UHFFFAOYSA-N,0.14034151,0.1929919460360452,0.19204774,0.17977123,0.05265044,-1308.060809496036
615,PreSm_LYZUZUQCTKHCJZ-UHFFFAOYSA-N,0.1026805,0.15467245000894536,0.15372824000000002,0.14138348,0.05199195,-418.764448040009
616,BZIKZUDTEYYUMN-UHFFFAOYSA-N,0.07889371,0.12451627882194316,0.12357207,0.1142824,0.04562258,-918.177724268822
617,YOBANWJMRDTTOE-UHFFFAOYSA-N,0.28371556,0.3590164124599369,0.35807221,0.33529145,0.07530085,-959.51907252246
618,DDVODUUJXWPCOI-UHFFFAOYSA-N,0.13676407,0.17899777829200048,0.17805357,0.17005366,0.04223371,-462.696475048292
